date,sku_id,quantity_demanded,location_id,channel,sales_value,event_label,notes
2026-06-17,SKU-BIKE-ROAD-001,13,WH-001,online,9737.0,,Phase 4 finished-product seed demand
2026-06-17,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-06-18,SKU-BIKE-ROAD-001,13,WH-001,online,9737.0,,Phase 4 finished-product seed demand
2026-06-18,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-06-19,SKU-BIKE-ROAD-001,13,WH-001,online,9737.0,,Phase 4 finished-product seed demand
2026-06-19,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-06-20,SKU-BIKE-ROAD-001,16,WH-001,retail,11984.0,,Phase 4 finished-product seed demand
2026-06-20,SKU-BIKE-MT-001,12,WH-001,retail,10788.0,,Phase 4 finished-product seed demand
2026-06-21,SKU-BIKE-ROAD-001,16,WH-001,retail,11984.0,,Phase 4 finished-product seed demand
2026-06-21,SKU-BIKE-MT-001,12,WH-001,retail,10788.0,,Phase 4 finished-product seed demand
2026-06-22,SKU-BIKE-ROAD-001,14,WH-001,online,10486.0,,Phase 4 finished-product seed demand
2026-06-22,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-06-23,SKU-BIKE-ROAD-001,14,WH-001,online,10486.0,,Phase 4 finished-product seed demand
2026-06-23,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-06-24,SKU-BIKE-ROAD-001,15,WH-001,online,11235.0,,Phase 4 finished-product seed demand
2026-06-24,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-06-25,SKU-BIKE-ROAD-001,15,WH-001,online,11235.0,,Phase 4 finished-product seed demand
2026-06-25,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-06-26,SKU-BIKE-ROAD-001,15,WH-001,online,11235.0,,Phase 4 finished-product seed demand
2026-06-26,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-06-27,SKU-BIKE-ROAD-001,17,WH-001,retail,12733.0,,Phase 4 finished-product seed demand
2026-06-27,SKU-BIKE-MT-001,12,WH-001,retail,10788.0,,Phase 4 finished-product seed demand
2026-06-28,SKU-BIKE-ROAD-001,18,WH-001,retail,13482.0,,Phase 4 finished-product seed demand
2026-06-28,SKU-BIKE-MT-001,12,WH-001,retail,10788.0,,Phase 4 finished-product seed demand
2026-06-29,SKU-BIKE-ROAD-001,16,WH-001,online,11984.0,,Phase 4 finished-product seed demand
2026-06-29,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
2026-06-30,SKU-BIKE-ROAD-001,16,WH-001,online,11984.0,,Phase 4 finished-product seed demand
2026-06-30,SKU-BIKE-MT-001,9,WH-001,online,8091.0,,Phase 4 finished-product seed demand
